,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,total_bedrooms_per_total_rooms
6801,-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2.0307,226700.0,0.3060853769300636
6802,-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2.1927,253300.0,0.3667180277349769
6803,-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,205600.0,0.3633262260127932
6804,-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766,205600.0,0.3942006269592476
6805,-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,1.8771,247500.0,0.4186325469812075
6806,-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685,225000.0,0.4167733674775928
6807,-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846,258300.0,0.36909722222222224
6808,-118.3,34.07,46.0,5677.0,2610.0,7443.0,2406.0,1.8238,237500.0,0.459749867887969
6809,-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,281700.0,0.2777568686488521
6810,-118.3,34.07,31.0,1489.0,664.0,1793.0,556.0,2.4348,230600.0,0.44593687038280727
6811,-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,300000.0,0.4845814977973568
6812,-118.3,34.07,26.0,2107.0,757.0,2660.0,740.0,2.3375,282300.0,0.35927859515899385
6813,-118.3,34.07,18.0,3759.0,1621.0,3296.0,1462.0,2.2708,175000.0,0.4312317105613195
6814,-118.3,34.06,43.0,1366.0,740.0,942.0,672.0,1.6953,150000.0,0.541727672035139
6815,-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,270000.0,0.526466967583094
6816,-118.3,34.06,23.0,2512.0,1203.0,3720.0,1118.0,1.7896,322200.0,0.4789012738853503
6817,-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,475000.0,0.37626262626262624
6818,-118.3,34.06,20.0,1782.0,896.0,1749.0,823.0,2.2094,75000.0,0.5028058361391695
6819,-118.3,34.05,46.0,1386.0,457.0,1845.0,485.0,2.1414,157700.0,0.3297258297258297
6820,-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,115600.0,0.4032258064516129
6821,-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,1.721,214300.0,0.4132791327913279
6822,-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1.2786,121900.0,0.5095669687814703
6823,-118.3,34.05,36.0,1723.0,569.0,1664.0,501.0,1.9323,161100.0,0.3302379570516541
6824,-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,0.40467997247075016
6825,-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,180000.0,0.2970973249857712
6826,-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,150000.0,0.2714285714285714
6827,-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2.1518,152800.0,0.3165137614678899
6828,-118.3,34.04,24.0,2092.0,585.0,1757.0,538.0,1.7109,175000.0,0.27963671128107076
6829,-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,147900.0,0.249442213297635
6830,-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,1.78,162500.0,0.2577132486388385
6831,-118.3,34.03,40.0,1695.0,374.0,1138.0,357.0,2.7125,150000.0,0.22064896755162242
6832,-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,187500.0,0.27544048903272206
6833,-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,108000.0,0.2808046940486169
6834,-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,1.631,137500.0,0.24246231155778894
6835,-118.3,34.02,31.0,1933.0,478.0,1522.0,423.0,1.5781,119300.0,0.24728401448525608
6836,-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0,0.25966326772587145
6837,-118.3,34.01,35.0,1147.0,290.0,818.0,281.0,1.7961,111700.0,0.2528334786399303
6838,-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0,0.24153757888697647
6839,-118.3,34.0,52.0,1718.0,354.0,1026.0,312.0,2.0,128000.0,0.2060535506402794
6840,-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2.0958,116400.0,0.2236061684460261
6841,-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,116100.0,0.25
6842,-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,111600.0,0.18981481481481483
6843,-118.3,33.99,47.0,2637.0,588.0,1903.0,521.0,1.8317,96500.0,0.2229806598407281
6844,-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,101100.0,0.24095840867992765
6845,-118.3,33.99,45.0,1701.0,452.0,1484.0,427.0,1.84,91400.0,0.2657260435038213
6846,-118.3,33.99,44.0,1458.0,326.0,1159.0,283.0,1.1645,98200.0,0.22359396433470508
6847,-118.3,33.99,43.0,1534.0,384.0,1231.0,329.0,2.5437,94500.0,0.2503259452411995
6848,-118.3,33.98,48.0,2010.0,445.0,1208.0,404.0,1.6611,95800.0,0.22139303482587064
6849,-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,93300.0,0.2429555416405761
6850,-118.3,33.97,50.0,2270.0,451.0,1000.0,412.0,2.1221,119400.0,0.1986784140969163
6851,-118.3,33.97,44.0,1521.0,289.0,1074.0,285.0,2.0673,99800.0,0.19000657462195925
6852,-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,117400.0,0.19744318181818182
6853,-118.3,33.96,39.0,2802.0,618.0,1524.0,529.0,2.6518,136300.0,0.22055674518201285
6854,-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3.1346,120000.0,0.17688551275094955
6855,-118.3,33.95,41.0,2057.0,550.0,1805.0,506.0,1.2455,100800.0,0.26737967914438504
6856,-118.3,33.95,35.0,1182.0,305.0,977.0,283.0,1.5898,94000.0,0.2580372250423012
6857,-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,96900.0,0.2502818489289741
6858,-118.3,33.94,36.0,3504.0,862.0,2521.0,836.0,2.5679,114900.0,0.24600456621004566
6859,-118.3,33.93,40.0,2434.0,477.0,1646.0,453.0,3.2024,128000.0,0.19597370583401807
6860,-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1.3962,124300.0,0.28825136612021857
6861,-118.3,33.93,35.0,1300.0,356.0,1216.0,326.0,1.2,99200.0,0.27384615384615385
6862,-118.3,33.93,29.0,2228.0,396.0,1140.0,352.0,3.7969,169400.0,0.17773788150807898
6863,-118.3,33.92,34.0,2053.0,382.0,1258.0,380.0,3.0139,154700.0,0.18606916707257673
6864,-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,155100.0,0.25841476655808904
6865,-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,3.6,208800.0,0.25525410775697366
6866,-118.3,33.9,27.0,3267.0,762.0,2099.0,647.0,3.4,224100.0,0.23324150596877868
6867,-118.3,33.9,19.0,2421.0,689.0,1726.0,660.0,3.287,181400.0,0.2845931433292028
6868,-118.3,33.9,13.0,2455.0,661.0,1975.0,618.0,2.9559,173600.0,0.26924643584521385
6869,-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,218100.0,0.2650093808630394
6870,-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3.0329,207800.0,0.3113207547169811
6871,-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,2.8445,242100.0,0.23210412147505424
6872,-118.3,33.88,30.0,1348.0,333.0,885.0,322.0,3.2574,195300.0,0.2470326409495549
6873,-118.3,33.88,26.0,1221.0,312.0,807.0,330.0,4.0536,253600.0,0.25552825552825553
6874,-118.3,33.87,27.0,3144.0,722.0,1510.0,680.0,3.1597,214700.0,0.2296437659033079
6875,-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,230200.0,0.1810515873015873
6876,-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,251300.0,0.1813368630046327
6877,-118.3,33.85,38.0,123.0,36.0,142.0,40.0,2.3942,200000.0,0.2926829268292683
6878,-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196,232400.0,0.18211120064464142
6879,-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,239600.0,0.1876750700280112
6880,-118.3,33.83,33.0,2716.0,660.0,1807.0,661.0,3.5473,226300.0,0.24300441826215022
6881,-118.3,33.83,31.0,2693.0,661.0,1598.0,618.0,3.1851,240200.0,0.2454511696992202
6882,-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,2.6136,213600.0,0.2268178785857238
6883,-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,184400.0,0.2692307692307692
6884,-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,2.6368,175900.0,0.2877021436630312
6885,-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,146200.0,0.3695067264573991
6886,-118.3,33.8,27.0,2790.0,513.0,1498.0,519.0,5.3106,268300.0,0.18387096774193548
6887,-118.3,33.79,9.0,2782.0,884.0,1790.0,748.0,2.9154,203300.0,0.3177570093457944
6888,-118.3,33.79,35.0,2793.0,686.0,2255.0,682.0,3.0057,235300.0,0.24561403508771928
6889,-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2.5,157500.0,0.2649812734082397
6890,-118.3,33.79,13.0,3569.0,924.0,2159.0,880.0,3.163,224200.0,0.2588960493135332
6891,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,304100.0,0.19595645412130638
6892,-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,2.9571,346200.0,0.2080607170897671
6893,-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,5.7764,290500.0,0.17765814266487215
6894,-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,4.625,273400.0,0.19713993871297242
6895,-118.3,33.75,42.0,967.0,175.0,481.0,163.0,5.6611,265600.0,0.1809720785935884
6896,-118.3,33.75,19.0,2356.0,440.0,1291.0,418.0,4.2308,416100.0,0.1867572156196944
6897,-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,4.4671,270800.0,0.18443544759334232
6898,-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,3.9375,270500.0,0.20187793427230047
6899,-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,260500.0,0.27967479674796747
6900,-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,3.5694,276400.0,0.23470178156467855
6901,-118.3,33.72,35.0,2790.0,447.0,1167.0,441.0,6.2028,361500.0,0.16021505376344086
6902,-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,3.4474,253400.0,0.24858330185115224
6903,-118.3,33.72,28.0,2510.0,583.0,1388.0,554.0,3.3397,267800.0,0.23227091633466135
6904,-118.31,36.94,35.0,2563.0,530.0,861.0,371.0,2.325,80600.0,0.20678891923527118
6905,-118.31,35.74,18.0,2327.0,642.0,799.0,335.0,1.8419,92300.0,0.2758917060593038
6906,-118.31,34.28,34.0,3258.0,610.0,1810.0,633.0,5.1145,219900.0,0.18723143032535297
6907,-118.31,34.27,35.0,1446.0,274.0,759.0,291.0,6.0808,215600.0,0.18948824343015214
6908,-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,189600.0,0.20318021201413428
6909,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,217100.0,0.24070138150903295
6910,-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,187300.0,0.2020033388981636
6911,-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,7.1262,446200.0,0.1467461757842883
6912,-118.31,34.2,36.0,1692.0,263.0,778.0,278.0,5.0865,349600.0,0.1554373522458629
6913,-118.31,34.19,42.0,724.0,149.0,420.0,150.0,3.0625,361700.0,0.2058011049723757
6914,-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,287900.0,0.24803734351792914
6915,-118.31,34.18,11.0,3112.0,890.0,1700.0,851.0,3.1587,181300.0,0.2859897172236504
6916,-118.31,34.17,24.0,2910.0,917.0,2522.0,873.0,2.4074,219400.0,0.31512027491408934
6917,-118.31,34.17,12.0,3188.0,931.0,2118.0,850.0,3.1823,218300.0,0.29203262233375155
6918,-118.31,34.16,38.0,2347.0,665.0,1317.0,547.0,3.2112,349300.0,0.2833404345973583
6919,-118.31,34.16,37.0,2144.0,446.0,860.0,435.0,3.9464,315000.0,0.2080223880597015
6920,-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7.2692,498700.0,0.15698086463501063
6921,-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073,500001.0,0.14403080872913993
6922,-118.31,34.11,52.0,1875.0,303.0,735.0,293.0,5.8659,433300.0,0.1616
6923,-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903,350000.0,0.43298555377207065
6924,-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,1.5328,250000.0,0.451486013986014
6925,-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625,67500.0,0.3533834586466165
6926,-118.31,34.09,42.0,1951.0,846.0,2500.0,813.0,1.5195,218200.0,0.433623782675551
6927,-118.31,34.09,37.0,773.0,314.0,835.0,312.0,1.8576,193800.0,0.40620957309184996
6928,-118.31,34.09,34.0,2065.0,839.0,2626.0,775.0,1.8214,211100.0,0.4062953995157385
6929,-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0,240600.0,0.3990521327014218
6930,-118.31,34.09,28.0,720.0,267.0,891.0,265.0,1.8977,100000.0,0.37083333333333335
6931,-118.31,34.08,49.0,2549.0,630.0,1539.0,594.0,2.6218,350900.0,0.2471557473519027
6932,-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542,287500.0,0.3617582417582418
6933,-118.31,34.08,30.0,1390.0,457.0,1460.0,423.0,2.2422,254500.0,0.32877697841726616
6934,-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971,251100.0,0.3368560105680317
6935,-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038,227100.0,0.3318831572405221
6936,-118.31,34.08,23.0,1443.0,521.0,1264.0,450.0,2.7543,220000.0,0.36105336105336105
6937,-118.31,34.07,28.0,2362.0,949.0,2759.0,894.0,2.2364,305600.0,0.40177815410668927
6938,-118.31,34.07,26.0,5062.0,2055.0,4533.0,1822.0,2.3105,166700.0,0.4059660213354405
6939,-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,500001.0,0.38235294117647056
6940,-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435,328900.0,0.3559322033898305
6941,-118.31,34.06,34.0,2470.0,1197.0,2326.0,1055.0,1.9038,325000.0,0.4846153846153846
6942,-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,410000.0,0.36093073593073594
6943,-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,360000.0,0.3834453484258932
6944,-118.31,34.06,30.0,3110.0,1269.0,2535.0,1218.0,1.6987,412500.0,0.4080385852090032
6945,-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,500001.0,0.33907185628742514
6946,-118.31,34.06,14.0,1559.0,646.0,1639.0,567.0,1.9949,380000.0,0.4143681847338037
6947,-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,350000.0,0.5033860045146726
6948,-118.31,34.05,38.0,1864.0,515.0,1768.0,439.0,1.9336,190600.0,0.2762875536480687
6949,-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,229200.0,0.2845042351768809
6950,-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0,0.35378662244333886
6951,-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,234600.0,0.2231793265465936
6952,-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,0.2934131736526946
6953,-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,2.4048,208300.0,0.2697881828316611
6954,-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0,0.28361138370951916
6955,-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,132200.0,0.21345951629863302
6956,-118.31,34.03,47.0,1315.0,247.0,785.0,245.0,1.23,138400.0,0.18783269961977186
6957,-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,135500.0,0.23469857340082834
6958,-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,156600.0,0.25330720235178833
6959,-118.31,34.03,29.0,2438.0,867.0,2114.0,753.0,0.8351,150000.0,0.3556193601312551
6960,-118.31,34.02,52.0,1832.0,441.0,1186.0,420.0,1.2434,98400.0,0.24072052401746724
6961,-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2.45,111400.0,0.2421142369991475
6962,-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2.2981,112100.0,0.23734817813765183
6963,-118.31,34.02,44.0,1555.0,324.0,931.0,265.0,1.4712,105800.0,0.20836012861736333
6964,-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,1.6955,115200.0,0.23636363636363636
6965,-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,116900.0,0.20650095602294455
6966,-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,127100.0,0.23311802701115678
6967,-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,0.19520356943669828
6968,-118.31,34.01,50.0,1463.0,354.0,912.0,293.0,1.7386,109400.0,0.24196855775803144
6969,-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0,0.20911949685534592
6970,-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,117100.0,0.27303424987940184
6971,-118.31,34.0,52.0,2709.0,642.0,1751.0,613.0,2.1116,122500.0,0.2369878183831672
6972,-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0,0.23251533742331287
6973,-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,1.6892,129100.0,0.20038910505836577
6974,-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,1.9792,116400.0,0.23339780786589298
6975,-118.31,33.99,49.0,857.0,196.0,694.0,228.0,2.895,108000.0,0.22870478413068845
6976,-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,126600.0,0.23540983606557378
6977,-118.31,33.99,45.0,1489.0,339.0,791.0,316.0,2.2339,104800.0,0.22766957689724648
6978,-118.31,33.99,44.0,1703.0,358.0,789.0,249.0,1.7083,100000.0,0.21021726365237817
6979,-118.31,33.98,52.0,1975.0,379.0,1043.0,371.0,2.3977,112200.0,0.1918987341772152
6980,-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2.0,96500.0,0.23189983669025585
6981,-118.31,33.98,52.0,1607.0,331.0,900.0,295.0,3.5982,96600.0,0.2059738643434972
6982,-118.31,33.98,50.0,1985.0,454.0,1090.0,410.0,1.825,106600.0,0.2287153652392947
6983,-118.31,33.98,44.0,222.0,54.0,234.0,77.0,5.1136,111700.0,0.24324324324324326
6984,-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,3.725,142600.0,0.17004297114794353
6985,-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188,124200.0,0.20376175548589343
6986,-118.31,33.97,48.0,1541.0,314.0,819.0,312.0,3.0917,136100.0,0.20376378974691758
6987,-118.31,33.97,47.0,2066.0,422.0,1156.0,380.0,2.7917,125800.0,0.2042594385285576
6988,-118.31,33.96,52.0,2523.0,460.0,1167.0,413.0,3.0625,127400.0,0.1823226317875545
6989,-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,140300.0,0.19551122194513715
6990,-118.31,33.96,47.0,1586.0,322.0,1077.0,339.0,4.4861,140400.0,0.2030264817150063
6991,-118.31,33.96,46.0,1686.0,303.0,870.0,320.0,3.4643,136300.0,0.1797153024911032
6992,-118.31,33.96,43.0,2149.0,493.0,1316.0,462.0,1.528,131800.0,0.22940902745463007
6993,-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,121000.0,0.26864966949952784
6994,-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,149600.0,0.17269076305220885
6995,-118.31,33.95,44.0,1558.0,333.0,1095.0,316.0,4.0043,133500.0,0.21373555840821565
6996,-118.31,33.95,43.0,1823.0,358.0,1065.0,342.0,3.2708,131000.0,0.1963795940756994
6997,-118.31,33.94,44.0,1854.0,367.0,976.0,335.0,3.6583,126700.0,0.19795037756202805
6998,-118.31,33.94,41.0,1353.0,286.0,751.0,250.0,2.7401,131700.0,0.21138211382113822
6999,-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,2.2448,175000.0,0.22848200312989045
7000,-118.31,33.94,40.0,1550.0,278.0,798.0,270.0,3.775,153800.0,0.17935483870967742
7001,-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,3.2206,145800.0,0.1836734693877551
7002,-118.31,33.93,43.0,1834.0,292.0,997.0,295.0,4.9464,150300.0,0.15921483097055616
7003,-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4.2917,127900.0,0.19032761310452417
7004,-118.31,33.93,35.0,1580.0,266.0,926.0,282.0,5.0653,158000.0,0.16835443037974684
7005,-118.31,33.92,35.0,1307.0,246.0,672.0,219.0,4.8456,146400.0,0.18821729150726854
7006,-118.31,33.91,36.0,961.0,173.0,625.0,179.0,4.2596,181100.0,0.18002081165452655
7007,-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,177900.0,0.23957597173144876
7008,-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,198400.0,0.285
7009,-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3.4792,194700.0,0.2413793103448276
7010,-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312,171300.0,0.25380710659898476
7011,-118.31,33.89,37.0,2278.0,508.0,1257.0,498.0,3.7639,220600.0,0.22300263388937663
7012,-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,260700.0,0.2352119236143456
7013,-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,242300.0,0.2771581990912846
7014,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,237500.0,0.28859060402684567
7015,-118.31,33.86,29.0,2243.0,361.0,1051.0,352.0,6.6632,325200.0,0.16094516272848863
7016,-118.31,33.84,52.0,1819.0,464.0,1068.0,424.0,3.625,270700.0,0.25508521165475534
7017,-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,216700.0,0.24416971059286316
7018,-118.31,33.83,50.0,696.0,311.0,382.0,234.0,2.775,225000.0,0.4468390804597701
7019,-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,273000.0,0.2577671560259474
7020,-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,323700.0,0.19335759781619655
7021,-118.31,33.82,35.0,3462.0,814.0,1902.0,700.0,3.402,279900.0,0.23512420566146736
7022,-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,361700.0,0.1739872068230277
7023,-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,336000.0,0.20078962210941906
7024,-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,362600.0,0.18975139523084728
7025,-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,277900.0,0.22199820788530467
7026,-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,308900.0,0.20465116279069767
7027,-118.31,33.79,38.0,1601.0,352.0,711.0,304.0,3.3958,250000.0,0.2198625858838226
7028,-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,3.2472,254700.0,0.24585152838427948
7029,-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,383800.0,0.1790946862016182
7030,-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,414700.0,0.15804725813642442
7031,-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,357300.0,0.17458563535911603
7032,-118.31,33.75,34.0,2338.0,393.0,1031.0,373.0,6.287,396400.0,0.1680923866552609
7033,-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,4.5074,350000.0,0.19155844155844157
7034,-118.31,33.74,22.0,5042.0,974.0,2260.0,935.0,4.3472,351200.0,0.1931773105910353
7035,-118.31,33.73,52.0,1665.0,280.0,656.0,282.0,5.249,351900.0,0.16816816816816818
7036,-118.31,33.73,52.0,1642.0,287.0,692.0,288.0,4.1812,321500.0,0.17478684531059682
7037,-118.31,33.73,36.0,1725.0,295.0,799.0,306.0,5.0874,368500.0,0.17101449275362318
7038,-118.31,33.73,33.0,2265.0,366.0,986.0,388.0,5.4533,409800.0,0.16158940397350993
7039,-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0,0.18966846569005397
7040,-118.32,34.62,31.0,1398.0,273.0,884.0,299.0,4.8409,264900.0,0.19527896995708155
7041,-118.32,34.26,32.0,3690.0,791.0,1804.0,715.0,4.4875,222700.0,0.21436314363143633
7042,-118.32,34.2,36.0,759.0,136.0,372.0,135.0,4.9886,328900.0,0.17918313570487485
7043,-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,3.9866,294400.0,0.17037411526794743
7044,-118.32,34.2,29.0,2209.0,444.0,952.0,403.0,4.375,341200.0,0.20099592575826167
7045,-118.32,34.19,37.0,589.0,119.0,375.0,122.0,3.3897,222700.0,0.20203735144312393
7046,-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,272500.0,0.21790651744568795
7047,-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,352100.0,0.18651685393258427
7048,-118.32,34.18,49.0,192.0,41.0,83.0,38.0,3.0179,118800.0,0.21354166666666666
7049,-118.32,34.18,44.0,1594.0,389.0,832.0,340.0,3.4,212100.0,0.2440401505646173
7050,-118.32,34.17,47.0,2589.0,465.0,1284.0,485.0,5.1008,247100.0,0.17960602549246812
7051,-118.32,34.17,45.0,3448.0,690.0,1562.0,643.0,4.0648,258800.0,0.20011600928074247
7052,-118.32,34.17,40.0,1868.0,356.0,799.0,403.0,2.9306,279300.0,0.1905781584582441
7053,-118.32,34.17,39.0,1995.0,564.0,1202.0,544.0,3.5875,250000.0,0.28270676691729324
7054,-118.32,34.16,49.0,1074.0,170.0,403.0,208.0,6.2547,366700.0,0.15828677839851024
7055,-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,278300.0,0.1931769722814499
7056,-118.32,34.14,23.0,4574.0,1423.0,1624.0,995.0,4.0965,500001.0,0.31110625273283776
7057,-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833,500001.0,0.1470905172413793
7058,-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15,393500.0,0.23460410557184752
7059,-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,434400.0,0.22055239642567018
7060,-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462,435700.0,0.28237585199610515
7061,-118.32,34.1,52.0,786.0,270.0,756.0,273.0,2.2311,206300.0,0.3435114503816794
7062,-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005,193800.0,0.4544891640866873
7063,-118.32,34.1,36.0,1655.0,690.0,1957.0,633.0,1.7325,221900.0,0.4169184290030212
7064,-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284,200000.0,0.36816720257234725
7065,-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277,137500.0,0.44003647970816234
